Value,Count,bps_aoi,evt_aoi,Freq,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,FRG_NEW,ACRES,REL_PERCEN,Freq_1,ACRES_1,REL_PERCEN_1,Freq_12,EVT_NAME,EVT_PHYS,EVT_GP_N,ACRES_12,REL_PERCEN_12
2487,110.000000000000000,1621,7978,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,1031780.000000000000000,229462.000000000000000,0.400000000000000,1031780.000000000000000,Eastern Cool Temperate Wheat,Agricultural,Agricultural-Wheat,229462.000000000000000,0.400000000000000
2488,5510.000000000000000,1589,7296,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,1480081.000000000000000,329162.000000000000000,0.500000000000000,1480081.000000000000000,Developed-Low Intensity,Developed-Low Intensity,Developed-Low Intensity,329162.000000000000000,0.500000000000000
2489,135.000000000000000,1614,9203,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,12837.000000000000000,2855.000000000000000,0.000000000000000,12837.000000000000000,Northern Great Lakes Interdunal Wetland,Riparian,Inland Marshes and Prairies,2855.000000000000000,0.000000000000000
2490,6240.000000000000000,1628,7925,4488625.000000000000000,14071_41_50_51,Laurentian Pine-Oak Barrens,Hardwood-Conifer,109,75,5,4,I-A,998246.000000000000000,1.600000000000000,370793.000000000000000,82462.000000000000000,0.100000000000000,370793.000000000000000,Eastern Cool Temperate Developed Deciduous Forest,Developed,Developed-Upland Deciduous Forest,82462.000000000000000,0.100000000000000
2491,4554.000000000000000,1614,9601,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,14067.000000000000000,3128.000000000000000,0.000000000000000,14067.000000000000000,Great Lakes Dune Grassland,Grassland,Atlantic Dunes and Grasslands,3128.000000000000000,0.000000000000000
2492,2.000000000000000,-1111,9112,45823.000000000000000,-1111,Fill-Not Mapped,Fill-Not Mapped,-9999,-9999,-9999,-9999,-9999,10191.000000000000000,0.000000000000000,9752844.000000000000000,2168980.000000000000000,3.500000000000000,9752844.000000000000000,Laurentian Jack Pine-Red Pine Forest,Conifer,Jack Pine Forest,2168980.000000000000000,3.500000000000000
2493,105.000000000000000,1628,9088,4488625.000000000000000,14071_41_50_51,Laurentian Pine-Oak Barrens,Hardwood-Conifer,109,75,5,4,I-A,998246.000000000000000,1.600000000000000,870223.000000000000000,193533.000000000000000,0.300000000000000,870223.000000000000000,Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,Conifer,Jack Pine Forest,193533.000000000000000,0.300000000000000
2494,641.000000000000000,1629,9118,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,1192282.000000000000000,265157.000000000000000,0.400000000000000,1192282.000000000000000,Laurentian-Acadian Freshwater Marsh,Riparian,Inland Marshes and Prairies,265157.000000000000000,0.400000000000000
2495,1992.000000000000000,1589,7925,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,370793.000000000000000,82462.000000000000000,0.100000000000000,370793.000000000000000,Eastern Cool Temperate Developed Deciduous Forest,Developed,Developed-Upland Deciduous Forest,82462.000000000000000,0.100000000000000
2496,1686.000000000000000,1589,7297,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,702037.000000000000000,156129.000000000000000,0.200000000000000,702037.000000000000000,Developed-Medium Intensity,Developed-Medium Intensity,Developed-Medium Intensity,156129.000000000000000,0.200000000000000
2497,323.000000000000000,1629,9055,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,987323.000000000000000,219575.000000000000000,0.300000000000000,987323.000000000000000,Boreal-Laurentian Bog,Riparian,Peatland Forests,219575.000000000000000,0.300000000000000
2498,866.000000000000000,1590,7241,2525064.000000000000000,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,74,56,23,13,I-B,561561.000000000000000,0.900000000000000,2690522.000000000000000,598358.000000000000000,1.000000000000000,2690522.000000000000000,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,598358.000000000000000,1.000000000000000
2499,13588.000000000000000,1628,7905,4488625.000000000000000,14071_41_50_51,Laurentian Pine-Oak Barrens,Hardwood-Conifer,109,75,5,4,I-A,998246.000000000000000,1.600000000000000,1134481.000000000000000,252303.000000000000000,0.400000000000000,1134481.000000000000000,Eastern Cool Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest,252303.000000000000000,0.400000000000000
2500,11.000000000000000,1620,7979,2941932.000000000000000,13441_51,Boreal Jack Pine-Black Spruce Forest-Pine Barrens,Conifer,34,64,7,5,I-A,654270.000000000000000,1.000000000000000,2216.000000000000000,493.000000000000000,0.000000000000000,2216.000000000000000,Eastern Cool Temperate Aquaculture,Agricultural,Agricultural-Aquaculture,493.000000000000000,0.000000000000000
2501,1400.000000000000000,1589,7929,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,683344.000000000000000,151972.000000000000000,0.200000000000000,683344.000000000000000,Eastern Cool Temperate Developed Herbaceous,Developed,Developed-Upland Herbaceous,151972.000000000000000,0.200000000000000
2502,513.000000000000000,1590,7366,2525064.000000000000000,13100_41_62,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,74,56,23,13,I-B,561561.000000000000000,0.900000000000000,3509499.000000000000000,780494.000000000000000,1.200000000000000,3509499.000000000000000,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Pine-Hemlock-Hardwood Forest,780494.000000000000000,1.200000000000000
2503,43.000000000000000,1629,9088,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,870223.000000000000000,193533.000000000000000,0.300000000000000,870223.000000000000000,Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce Forest,Conifer,Jack Pine Forest,193533.000000000000000,0.300000000000000
2504,1151.000000000000000,1629,9120,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,5027056.000000000000000,1117990.000000000000000,1.800000000000000,5027056.000000000000000,Laurentian-Acadian Wet Meadow,Riparian,Wet Meadow,1117990.000000000000000,1.800000000000000
2505,8.000000000000000,1629,9202,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,83692.000000000000000,18613.000000000000000,0.000000000000000,83692.000000000000000,Northern Great Lakes Coastal Marsh,Riparian,Inland Marshes and Prairies,18613.000000000000000,0.000000000000000
2506,109.000000000000000,1621,7973,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,421448.000000000000000,93728.000000000000000,0.100000000000000,421448.000000000000000,Eastern Cool Temperate Row Crop - Close Grown Crop,Agricultural,Agricultural-Row Crop-Close Grown Crop,93728.000000000000000,0.100000000000000
2507,605.000000000000000,1623,9601,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,14067.000000000000000,3128.000000000000000,0.000000000000000,14067.000000000000000,Great Lakes Dune Grassland,Grassland,Atlantic Dunes and Grasslands,3128.000000000000000,0.000000000000000
2508,285.000000000000000,1639,7979,16158678.000000000000000,14810_41_50_51_63,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,989,-9999,-9999,989,V-B,3593603.000000000000000,5.700000000000000,2216.000000000000000,493.000000000000000,0.000000000000000,2216.000000000000000,Eastern Cool Temperate Aquaculture,Agricultural,Agricultural-Aquaculture,493.000000000000000,0.000000000000000
2509,270.000000000000000,1589,7927,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,172109.000000000000000,38276.000000000000000,0.100000000000000,172109.000000000000000,Eastern Cool Temperate Developed Mixed Forest,Developed,Developed-Upland Mixed Forest,38276.000000000000000,0.100000000000000
2510,33.000000000000000,1641,9317,4975.000000000000000,14940_41_50_51,Laurentian-Acadian Shrub-Herbaceous Wetland Systems,Riparian,18,-9999,-9999,18,II-C,1106.000000000000000,0.000000000000000,563683.000000000000000,125360.000000000000000,0.200000000000000,563683.000000000000000,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,125360.000000000000000,0.200000000000000
2511,1067.000000000000000,1589,7926,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,288158.000000000000000,64085.000000000000000,0.100000000000000,288158.000000000000000,Eastern Cool Temperate Developed Evergreen Forest,Developed,Developed-Upland Evergreen Forest,64085.000000000000000,0.100000000000000
2512,75.000000000000000,1637,7243,6245192.000000000000000,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,III-B,1388897.000000000000000,2.200000000000000,68104.000000000000000,15146.000000000000000,0.000000000000000,68104.000000000000000,Laurentian Pine-Oak Barrens,Conifer-Hardwood,Jack Pine Forest,15146.000000000000000,0.000000000000000
2513,386.000000000000000,1589,7907,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,194295.000000000000000,43210.000000000000000,0.100000000000000,194295.000000000000000,Eastern Cool Temperate Urban Mixed Forest,Developed,Developed-Upland Mixed Forest,43210.000000000000000,0.100000000000000
2514,65968.000000000000000,1589,7977,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,9834796.000000000000000,2187206.000000000000000,3.500000000000000,9834796.000000000000000,Eastern Cool Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland,2187206.000000000000000,3.500000000000000
2515,4074.000000000000000,1623,9314,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,390782.000000000000000,86908.000000000000000,0.100000000000000,390782.000000000000000,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian,Ruderal Forest,86908.000000000000000,0.100000000000000
2516,83.000000000000000,1589,7407,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,671161.000000000000000,149263.000000000000000,0.200000000000000,671161.000000000000000,Laurentian Pine Barrens,Conifer,Jack Pine Forest,149263.000000000000000,0.200000000000000
2517,26.000000000000000,1589,7243,1712019.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,380744.000000000000000,0.600000000000000,68104.000000000000000,15146.000000000000000,0.000000000000000,68104.000000000000000,Laurentian Pine-Oak Barrens,Conifer-Hardwood,Jack Pine Forest,15146.000000000000000,0.000000000000000
2518,6.000000000000000,1605,7240,3170286.000000000000000,14440_41_50_51,Eastern Boreal Floodplain,Hardwood,-9999,581,312,203,V-A,705055.000000000000000,1.100000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
2519,93.000000000000000,1610,7240,4922287.000000000000000,14810_41_50_51_63,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,989,-9999,-9999,989,V-B,1094690.000000000000000,1.700000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
2520,6603.000000000000000,1629,7407,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,671161.000000000000000,149263.000000000000000,0.200000000000000,671161.000000000000000,Laurentian Pine Barrens,Conifer,Jack Pine Forest,149263.000000000000000,0.200000000000000
2521,84927.000000000000000,1629,7238,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,4140440.000000000000000,920812.000000000000000,1.500000000000000,4140440.000000000000000,Laurentian-Acadian Northern Oak Forest,Hardwood,Red Pine-White Pine Forest and Woodland,920812.000000000000000,1.500000000000000
2522,159.000000000000000,1622,9057,11128388.000000000000000,13620_51_63_64_65_66,Laurentian-Acadian Northern Pine(-Oak) Forest,Hardwood-Conifer,309,447,65,48,III-A,2474894.000000000000000,3.900000000000000,1108599.000000000000000,246546.000000000000000,0.400000000000000,1108599.000000000000000,Boreal-Laurentian-Acadian Acidic Basin Fen,Riparian,Inland Marshes and Prairies,246546.000000000000000,0.400000000000000
2523,141.000000000000000,1621,9314,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,390782.000000000000000,86908.000000000000000,0.100000000000000,390782.000000000000000,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian,Ruderal Forest,86908.000000000000000,0.100000000000000
2524,9.000000000000000,1616,9117,457578.000000000000000,13023_51,Laurentian-Acadian Northern Hardwoods Forest-Northern Sugar Maple-Basswood,Hardwood,1016,-9999,-9999,1016,V-B,101763.000000000000000,0.200000000000000,2876326.000000000000000,639680.000000000000000,1.000000000000000,2876326.000000000000000,Laurentian-Acadian Floodplain Forest,Riparian,Eastern Floodplain Forests,639680.000000000000000,1.000000000000000
2525,20284.000000000000000,1602,7241,9476335.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,2107486.000000000000000,3.400000000000000,2690522.000000000000000,598358.000000000000000,1.000000000000000,2690522.000000000000000,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,598358.000000000000000,1.000000000000000
2526,3285.000000000000000,1629,7240,611451.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,135983.000000000000000,0.200000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
2527,2097.000000000000000,1588,7240,15141501.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,3367389.000000000000000,5.400000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
2528,24.000000000000000,1615,7979,10080895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,2241937.000000000000000,3.600000000000000,2216.000000000000000,493.000000000000000,0.000000000000000,2216.000000000000000,Eastern Cool Temperate Aquaculture,Agricultural,Agricultural-Aquaculture,493.000000000000000,0.000000000000000
2529,77.000000000000000,1597,7240,2478365.000000000000000,13652_41,Boreal White Spruce-Fir-Hardwood Forest-Coastal,Conifer,939,1147,-9999,516,V-B,551175.000000000000000,0.900000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
